"longitude","latitude","yield_kg_ha","kg_N_ha","kg_P_ha","kg_K_ha"
37.06,9.12,1468,50,0,0
37.06,9.12,1748,75,0,0
37.06,9.12,1856,50,0,0
37.06,9.12,1864,75,0,0
37.06,9.12,1164,50,0,0
37.06,9.12,1024,75,0,0
37.06,9.12,1468,50,0,0
37.06,9.12,1748,75,0,0
37.06,9.12,1856,50,0,0
37.06,9.12,1864,75,0,0
41.35,9.13,2297,0,20.0873362445415,0
41.35,9.13,2297,0,20.0873362445415,0
41.85,9.52,3055,0,20.0873362445415,0
41.85,9.52,3055,0,20.0873362445415,0
41.35,9.13,2387,0,30.1310043668122,0
41.35,9.13,2387,0,30.1310043668122,0
41.85,9.52,3000,0,30.1310043668122,0
41.85,9.52,3000,0,30.1310043668122,0
42,9.5,5801,0,20.0873362445415,0
42,9.5,5801,0,20.0873362445415,0
42,9.5,5801,0,20.0873362445415,0
42,9.5,5801,0,20.0873362445415,0
39.43,8.67,1385,0,20.0873362445415,0
39.43,8.67,1385,0,20.0873362445415,0
39.43,8.67,1385,0,20.0873362445415,0
39.43,8.67,1619,0,20.0873362445415,0
39.43,8.67,1619,0,20.0873362445415,0
39.43,8.67,1619,0,20.0873362445415,0
39.22,8.45,1387,0,20.0873362445415,0
39.22,8.45,1387,0,20.0873362445415,0
39.22,8.45,1387,0,20.0873362445415,0
39.22,8.45,1697,0,20.0873362445415,0
39.22,8.45,1697,0,20.0873362445415,0
39.22,8.45,1697,0,20.0873362445415,0
39.45,8.46,1958,0,20.0873362445415,0
39.45,8.46,1958,0,20.0873362445415,0
39.45,8.46,1958,0,20.0873362445415,0
39.45,8.46,2254,0,20.0873362445415,0
39.45,8.46,2254,0,20.0873362445415,0
39.45,8.46,2254,0,20.0873362445415,0
39.45,8.46,700,0,20.0873362445415,0
39.45,8.46,700,0,20.0873362445415,0
39.45,8.46,700,0,20.0873362445415,0
39.45,8.46,729,0,20.0873362445415,0
39.45,8.46,729,0,20.0873362445415,0
39.45,8.46,729,0,20.0873362445415,0
39.22,8.45,1311,0,20.0873362445415,0
39.22,8.45,1311,0,20.0873362445415,0
39.22,8.45,1311,0,20.0873362445415,0
39.22,8.45,1282,0,20.0873362445415,0
39.22,8.45,1282,0,20.0873362445415,0
39.22,8.45,1282,0,20.0873362445415,0
39.43,8.67,842,0,20.0873362445415,0
39.43,8.67,842,0,20.0873362445415,0
39.43,8.67,842,0,20.0873362445415,0
39.43,8.67,1818,0,20.0873362445415,0
39.43,8.67,1818,0,20.0873362445415,0
39.43,8.67,1818,0,20.0873362445415,0
36.79,7.67,1912,0,10.0436681222707,0
36.79,7.67,1912,0,10.0436681222707,0
37.06,9.12,1808,0,20.0873362445415,0
37.06,9.12,1808,0,20.0873362445415,0
37.06,9.12,1808,0,20.0873362445415,0
39.44,8.46,520,0,20.0873362445415,0
39.44,8.46,520,0,20.0873362445415,0
39.44,8.46,520,0,20.0873362445415,0
39.32,8.33,1096,0,20.0873362445415,0
39.32,8.33,1096,0,20.0873362445415,0
39.32,8.33,1096,0,20.0873362445415,0
36.79,7.67,1924,0,20.0873362445415,0
36.79,7.67,1924,0,20.0873362445415,0
39.43,8.66,440,0,20.0873362445415,0
39.43,8.66,440,0,20.0873362445415,0
39.43,8.66,440,0,20.0873362445415,0
39.28,8.45,560,0,20.0873362445415,0
39.28,8.45,560,0,20.0873362445415,0
39.28,8.45,560,0,20.0873362445415,0
36.79,7.67,1972,0,30.1310043668122,0
36.79,7.67,1972,0,30.1310043668122,0
37.06,9.12,2044,0,40.174672489083,0
37.06,9.12,2044,0,40.174672489083,0
37.06,9.12,2044,0,40.174672489083,0
39.32,8.33,1228,0,40.174672489083,0
39.32,8.33,1228,0,40.174672489083,0
39.32,8.33,1228,0,40.174672489083,0
37.06,9.12,2144,0,60.2620087336245,0
37.06,9.12,2144,0,60.2620087336245,0
37.06,9.12,2144,0,60.2620087336245,0
39.32,8.33,1264,0,60.2620087336245,0
39.32,8.33,1264,0,60.2620087336245,0
39.32,8.33,1264,0,60.2620087336245,0
37.12,12.54,1090,0,20.4,0
37.12,12.54,1090,0,20.4,0
37.12,12.54,1090,0,20.4,0
35.5,9.5,4840,0,30.1310043668122,0
35.5,9.5,4840,0,30.1310043668122,0
35.5,9.5,4840,0,30.1310043668122,0
35.5,9.5,6410,0,30.1310043668122,0
35.5,9.5,6410,0,30.1310043668122,0
35.5,9.5,6410,0,30.1310043668122,0
35.5,9.5,5761,0,30.1310043668122,0
35.5,9.5,5761,0,30.1310043668122,0
35.5,9.5,5761,0,30.1310043668122,0
35.5,9.5,6497,0,30.1310043668122,0
35.5,9.5,6497,0,30.1310043668122,0
35.5,9.5,6497,0,30.1310043668122,0
39.7,12.68,2152,0,20.0873362445415,0
39.7,12.68,2152,0,20.0873362445415,0
39.7,12.68,2152,0,20.0873362445415,0
39.7,12.68,2152,0,20.0873362445415,0
39.7,12.68,2158,0,20.0873362445415,0
39.7,12.68,2158,0,20.0873362445415,0
39.7,12.68,2158,0,20.0873362445415,0
39.7,12.68,2158,0,20.0873362445415,0
39.7,12.68,2233,0,20.0873362445415,0
39.7,12.68,2233,0,20.0873362445415,0
39.7,12.68,2233,0,20.0873362445415,0
39.7,12.68,2233,0,20.0873362445415,0
39.7,12.68,2526,0,20.0873362445415,0
39.7,12.68,2526,0,20.0873362445415,0
39.7,12.68,2526,0,20.0873362445415,0
39.7,12.68,2526,0,20.0873362445415,0
35.43,6.93,3800,0,20.0873362445415,0
35.43,6.93,3800,0,20.0873362445415,0
35.43,6.93,3800,0,20.0873362445415,0
35.5,9.5,1980,0,23,0
35.5,9.5,1980,0,23,0
35.5,9.5,1980,0,23,0
35.5,9.5,1980,0,23,0
35.5,9.5,2820,0,46,0
35.5,9.5,2820,0,46,0
35.5,9.5,2820,0,46,0
35.5,9.5,2820,0,46,0
35.5,9.5,3320,0,69,0
35.5,9.5,3320,0,69,0
35.5,9.5,3320,0,69,0
35.5,9.5,3320,0,69,0
35.5,9.5,3220,0,92,0
35.5,9.5,3220,0,92,0
35.5,9.5,3220,0,92,0
35.5,9.5,3220,0,92,0
37.06,9.12,3145,0,20,0
37.06,9.12,3145,0,20,0
37.06,9.12,3145,0,20,0
37.06,9.12,3145,0,20,0
37.06,9.12,3145,0,20,0
37.06,9.12,3363,0,20,0
37.06,9.12,3363,0,20,0
37.06,9.12,3363,0,20,0
37.06,9.12,3363,0,20,0
37.06,9.12,3363,0,20,0
37.06,9.12,2601,0,20,0
37.06,9.12,2601,0,20,0
37.06,9.12,2601,0,20,0
37.06,9.12,2601,0,20,0
37.06,9.12,2601,0,20,0
37.06,9.12,3247,0,20,0
37.06,9.12,3247,0,20,0
37.06,9.12,3247,0,20,0
37.06,9.12,3247,0,20,0
37.06,9.12,3247,0,20,0
37.06,9.12,2999,0,20,0
37.06,9.12,2999,0,20,0
37.06,9.12,2999,0,20,0
37.06,9.12,2999,0,20,0
37.06,9.12,2999,0,20,0
37.06,9.12,3506,0,20,0
37.06,9.12,3506,0,20,0
37.06,9.12,3506,0,20,0
37.06,9.12,3506,0,20,0
37.06,9.12,3506,0,20,0
37.06,9.12,3194,0,20,0
37.06,9.12,3194,0,20,0
37.06,9.12,3194,0,20,0
37.06,9.12,3194,0,20,0
37.06,9.12,3194,0,20,0
37.06,9.12,3344,0,20,0
37.06,9.12,3344,0,20,0
37.06,9.12,3344,0,20,0
37.06,9.12,3344,0,20,0
37.06,9.12,3344,0,20,0
37.06,9.12,2428,0,20,0
37.06,9.12,2428,0,20,0
37.06,9.12,2428,0,20,0
37.06,9.12,2428,0,20,0
37.06,9.12,2428,0,20,0
37.06,9.12,2989,0,20,0
37.06,9.12,2989,0,20,0
37.06,9.12,2989,0,20,0
37.06,9.12,2989,0,20,0
37.06,9.12,2989,0,20,0
37.34,11.28,3655,0,52.4017467248908,0
37.34,11.28,3655,0,52.4017467248908,0
37.34,11.28,3655,0,52.4017467248908,0
37.34,11.28,3655,0,52.4017467248908,0
37.06,9.12,1288,0,22,0
37.06,9.12,1288,0,22,0
37.06,9.12,1332,0,22,0
37.06,9.12,1332,0,22,0
37.06,9.12,1652,0,22,0
37.06,9.12,1652,0,22,0
37.06,9.12,1468,0,33,0
37.06,9.12,1468,0,33,0
37.06,9.12,1408,0,33,0
37.06,9.12,1408,0,33,0
37.06,9.12,1904,0,33,0
37.06,9.12,1904,0,33,0
37.12,12.54,1090,0,20.4,0
37.12,12.54,1090,0,20.4,0
41.35,9.13,2297,0,20.0873362445415,0
41.85,9.52,3055,0,20.0873362445415,0
41.35,9.13,2387,0,30.1310043668122,0
41.85,9.52,3000,0,30.1310043668122,0
36.79,7.67,1912,0,10.0436681222707,0
36.79,7.67,1924,0,10.0436681222707,0
36.79,7.67,1972,0,10.0436681222707,0
37.06,9.12,1808,0,20.0873362445415,0
39.32,8.33,1096,0,20.0873362445415,0
37.83,9.17,2296,0,21.8340611353712,0
37,9.33,1992,0,21.8340611353712,0
37.83,9.17,2448,0,32.7510917030568,0
37,9.33,2256,0,32.7510917030568,0
37.06,9.12,2044,0,40.174672489083,0
39.32,8.33,1228,0,40.174672489083,0
37.83,9.17,2508,0,43.6681222707424,0
37,9.33,2412,0,43.6681222707424,0
37.06,9.12,2144,0,60.2620087336245,0
39.32,8.33,1264,0,60.2620087336245,0
35.5,9.5,1980,0,23,0
35.5,9.5,2820,0,46,0
35.5,9.5,3320,0,69,0
35.5,9.5,3220,0,92,0
36.74877271,-6.30670656,2711,60,30,0
36.74749716,-6.27822225,3912,60,30,0
36.74734444,-6.27808956,2678,60,30,0
36.74715928,-6.27318372,2615,60,30,0
36.73892565,-6.27665701,3121,60,30,0
36.74549019,-6.27751306,3214,60,30,0
36.73820565,-6.27284627,3211,60,30,0
36.73805871,-6.27230329,2779,60,30,0
36.74566236,-6.27743972,3411,60,30,0
36.73847588,-6.27185016,3312,60,30,0
36.75297984,-6.2990455,3218,60,30,0
36.7442262,-6.26244156,3475,60,30,0
36.73338849,-6.26377805,3331,60,30,0
36.73673312,-6.27228141,3388,60,30,0
36.7324881,-6.29027383,2813,60,30,0
36.73749419,-6.29086853,3451,60,30,0
36.73688315,-6.27171471,3212,60,30,0
36.73733854,-6.29065898,3813,60,30,0
36.73650085,-6.27206331,2722,60,30,0
36.73869574,-6.27164103,2712,60,30,0
36.75295352,-6.29892857,2812,60,30,0
36.76128245,-6.29832038,3123,60,30,0
36.75249562,-6.29880477,3123,60,30,0
36.74349605,-6.22660616,3121,60,30,0
36.75216931,-6.29964095,2912,60,30,0
36.74407281,-6.23235187,3121,60,30,0
36.7362986,-6.27365621,3227,60,30,0
36.74805816,-6.28570888,3649,60,30,0
36.73907251,-6.24018651,3233,60,30,0
36.74761107,-6.30299404,2712,60,30,0
36.74740697,-6.30284401,3412,60,30,0
36.74729641,-6.30271778,3214,60,30,0
36.74818992,-6.26094053,2981,60,30,0
36.74725199,-6.27324491,2987,60,30,0
36.98886018,-6.82901161,3421,60,30,0
36.74722609,-6.30191437,2922,60,30,0
36.74737629,-6.30184488,2911,60,30,0
36.75357278,-6.25448495,2912,60,30,0
36.74739238,-6.30153584,2821,60,30,0
36.98887325,-6.82900474,3277,60,30,0
36.75783447,-6.25509113,2729,60,30,0
36.75336767,-6.25358096,3722,60,30,0
36.74742205,-6.2655002,3192,60,30,0
36.76131556,-6.28934261,2813,60,30,0
36.78281858,-6.26119869,3232,60,30,0
36.76944618,-6.31503968,2716,60,30,0
36.73083888,-6.27373424,3317,60,30,0
36.73083888,-6.27373424,2742,60,30,0
36.74260221,-6.27344247,3014,60,30,0
36.74562581,-6.29087465,2945,60,30,0
36.76270771,-6.30123636,3845,60,30,0
36.76281324,-6.30160181,3324,60,30,0
36.74556127,-6.29053761,2902,60,30,0
36.74552732,-6.30047461,3971,60,30,0
36.73611906,-6.26138728,3126,60,30,0
36.77013492,-6.31582305,3192,60,30,0
36.74865428,-6.27675986,3218,60,30,0
36.74716775,-6.29601435,2782,60,30,0
36.74577174,-6.23902663,2912,60,30,0
36.74719558,-6.28280397,2812,60,30,0
36.74910715,-6.27367457,3120,60,30,0
36.75306416,-6.29260778,3215,60,30,0
36.74651765,-6.28413627,3161,60,30,0
36.72349809,-6.26850268,3144,60,30,0
36.75704859,-6.28713163,3127,60,30,0
36.75161644,-6.25404205,3212,60,30,0
36.75161644,-6.25404205,2812,60,30,0
36.72546499,-6.24936009,2714,60,30,0
36.73902498,-6.25497764,3058,60,30,0
36.74001153,-6.27709958,2967,60,30,0
36.79467277,-6.25668,3662,60,30,0
36.73236489,-6.25624331,2822,60,30,0
36.72285905,-6.26146951,3121,60,30,0
36.73870823,-6.27638402,2692,60,30,0
36.463339,-5.261852,2879,60,30,0
36.428668,-5.268894,2878,60,30,0
36.427235,-5.269616,4195,60,30,0
36.441998,-5.24931,3414,60,30,0
36.403643,-5.288177,3499,60,30,0
36.447983,-5.234193,3179,60,30,0
36.447558,-5.262578,3888,60,30,0
36.447395,-5.262678,2599,60,30,0
36.800908,-6.187362,2934,60,30,0
36.474742,-5.264422,3875,60,30,0
36.800968,-6.187011,3147,60,30,0
36.799994,-6.18641,3195,60,30,0
36.474731,-5.264414,3468,60,30,0
36.824729,-6.186341,2938,60,30,0
36.448273,-5.250604,3752,60,30,0
36.451547,-5.261432,3684,60,30,0
36.805388,-6.187654,2874,60,30,0
36.45077,-5.261041,3899,60,30,0
36.804987,-6.188733,2704,60,30,0
36.449664,-5.259076,4546,60,30,0
36.8583,-6.135339,3052,60,30,0
36.47821,-5.250981,3321,60,30,0
36.459701,-5.25467,3685,60,30,0
36.455627,-5.255433,2812,60,30,0
36.813987,-6.162132,3219,60,30,0
36.813987,-6.162132,4128,60,30,0
36.46757,-5.254934,3378,60,30,0
36.459089,-5.262007,3994,60,30,0
36.455604,-5.255448,3013,60,30,0
36.455619,-5.255429,3179,60,30,0
36.454832,-5.26654,3199,60,30,0
36.46907,-5.248793,3393,60,30,0
36.435599,-5.279594,3100,60,30,0
36.465566,-5.25454,2897,60,30,0
36.442196,-5.249589,3290,60,30,0
36.471179,-5.25332,2871,60,30,0
36.442201,-5.249589,2892,60,30,0
36.405829,-5.264646,3994,60,30,0
36.405528,-5.264733,3014,60,30,0
36.453044,-5.258193,2780,60,30,0
36.47821,-5.250981,3212,60,30,0
36.459701,-5.25467,3215,60,30,0
36.459089,-5.262007,2983,60,30,0
36.471179,-5.25332,3014,60,30,0
36.442201,-5.249589,2835,60,30,0
36.405829,-5.264646,3012,60,30,0
36.405528,-5.264733,2871,60,30,0
36.463339,-5.25332,2912,60,30,0
36.463339,-5.25332,3012,60,30,0
36.441998,-5.24931,3011,60,30,0
36.467653,-5.264733,2912,60,30,0
36.467653,-5.264733,2900,60,30,0
36.435599,-5.279594,2689,60,30,0
36.461869,-5.26008,3128,60,30,0
36.446658,-5.277323,2813,60,30,0
36.463339,-5.261852,3012,60,30,0
36.428668,-5.268894,3162,60,30,0
36.427235,-5.269616,2900,60,30,0
36.403643,-5.288177,3012,60,30,0
36.447983,-5.234193,3412,60,30,0
36.447977,-5.234195,3121,60,30,0
36.447558,-5.262578,3214,60,30,0
36.447395,-5.262678,2789,60,30,0
36.474742,-5.264422,2819,60,30,0
36.448273,-5.250604,3152,60,30,0
36.451547,-5.261432,2871,60,30,0
36.45077,-5.261041,2872,60,30,0
35.15,-15.3,4209,46,20,0
35.15,-15.3,3733,46,20,0
35.15,-15.3,3346,46,20,0
35.15,-15.3,3500,46,20,0
35.15,-15.3,5100,46,20,0
35.15,-15.3,4300,46,20,0
35.15,-15.3,3447,46,20,0
35.15,-15.3,4263,46,20,0
35.15,-15.3,8759,46,20,0
35.15,-15.3,7497,46,20,0
35.15,-15.3,6707,46,20,0
35.15,-15.3,4462,46,20,0
35.15,-15.3,5068,46,20,0
35.15,-15.3,5238,46,20,0
35.15,-15.3,6793,46,20,0
35.15,-15.3,6202,46,20,0
35.15,-15.3,6763,46,20,0
35.15,-15.3,7029,46,20,0
35.15,-15.3,5858,46,20,0
35.15,-15.3,7167,46,20,0
35.15,-15.3,5864,46,20,0
35.15,-15.3,6481,46,20,0
35.15,-15.3,3704,46,20,0
35.15,-15.3,3441,46,20,0
35.15,-15.3,3120,46,20,0
35.15,-15.3,3119,46,20,0
35.15,-15.3,3992,46,20,0
35.15,-15.3,4594,46,20,0
35.15,-15.3,4371,46,20,0
32.34,-13.39,4787,112,18,16
32.34,-13.39,6298,112,18,16
32.34,-13.39,4748,112,18,16
32.34,-13.39,4431,112,18,16
32.34,-13.39,4460,112,18,16
32.34,-13.39,4231,112,18,16
32.34,-13.39,4544,112,18,16
32.34,-13.39,4493,112,18,16
32.34,-13.39,3286,112,18,16
32.34,-13.39,6174,112,18,16
32.34,-13.39,5379,112,18,16
32.34,-13.39,6533,112,18,16
32.34,-13.39,5059,112,18,16
32.34,-13.39,5544,112,18,16
32.34,-13.39,5323,112,18,16
32.34,-13.39,5638,112,18,16
32.34,-13.39,6175,112,18,16
32.34,-13.39,3409,112,18,16
32.34,-13.39,3400,112,18,16
32.34,-13.39,3658,112,18,16
32.34,-13.39,4080,112,18,16
32.34,-13.39,3727,112,18,16
32.34,-13.39,4558,112,18,16
32.34,-13.39,4196,112,18,16
32.34,-13.39,4425,112,18,16
32.34,-13.39,3568,112,18,16
32.34,-13.39,3738,112,18,16
32.34,-13.39,4805,112,18,16
32.34,-13.39,3987,112,18,16
32.34,-13.39,4678,112,18,16
32.34,-13.39,4270,112,18,16
32.34,-13.39,3551,112,18,16
32.34,-13.39,6244,112,18,16
32.34,-13.39,5817,112,18,16
32.34,-13.39,4475,112,18,16
32.34,-13.39,5794,112,18,16
32.34,-13.39,3790,112,18,16
32.34,-13.39,4316,112,18,16
32.34,-13.39,4311,112,18,16
32.34,-13.39,4026,112,18,16
32.34,-13.39,5339,112,18,16
32.34,-13.39,4636,112,18,16
32.34,-13.39,6507,112,18,16
32.34,-13.39,5025,112,18,16
32.34,-13.39,5975,112,18,16
32.34,-13.39,4488,112,18,16
32.34,-13.39,5393,112,18,16
32.34,-13.39,5090,112,18,16
32.34,-13.39,5962,112,18,16
32.34,-13.39,5706,112,18,16
32.34,-13.39,4673,112,18,16
32.34,-13.39,4993,112,18,16
32.34,-13.39,4756,112,18,16
32.34,-13.39,5192,112,18,16
32.34,-13.39,5369,112,18,16
32.34,-13.39,5289,112,18,16
32.34,-13.39,4442,112,18,16
32.34,-13.39,3687,112,18,16
32.34,-13.39,5208,112,18,16
32.34,-13.39,4897,112,18,16
32.34,-13.39,4074,112,18,16
32.34,-13.39,4521,112,18,16
32.34,-13.39,5200,112,18,16
32.34,-13.39,3652,112,18,16
32.34,-13.39,5626,112,18,16
32.34,-13.39,5236,112,18,16
32.34,-13.39,5505,112,18,16
32.34,-13.39,4279,112,18,16
32.34,-13.39,4110,112,18,16
3.54,7.3,2680,90,40,40
3.54,7.3,4210,90,40,40
3.54,7.3,3570,90,40,40
3.54,7.3,1860,90,40,40
3.54,7.3,2980,90,40,40
3.54,7.3,2270,90,40,40
3.54,7.3,1950,90,40,40
3.54,7.3,1910,90,40,40
3.54,7.3,1880,90,40,40
34.20604,-11.59168,1965.75,100,0,60
35.28968,-15.9754,1980,100,0,60
34.20604,-11.59168,3155,100,0,60
35.28968,-15.9754,2213.5,100,0,60
33.317065,-12.855852,4885,100,0,60
34.20604,-11.59168,2014,100,30,0
35.28968,-15.9754,2692,100,30,0
34.20604,-11.59168,4135,100,30,0
35.28968,-15.9754,2207,100,30,0
33.317065,-12.855852,3965,100,30,0
34.20604,-11.59168,1838,0,30,60
35.28968,-15.9754,1151,0,30,60
34.20604,-11.59168,1590,0,30,60
35.28968,-15.9754,2827.5,0,30,60
33.317065,-12.855852,2182.5,0,30,60
34.20604,-11.59168,2259,100,30,60
35.28968,-15.9754,2327,100,30,60
34.20604,-11.59168,4615,100,30,60
35.28968,-15.9754,2340.5,100,30,60
33.317065,-12.855852,4740,100,30,60
34.3778,0.09474,3548,100,0,60
34.3778,0.09474,4668,100,30,0
34.3778,0.09474,3688.5,0,30,60
34.3778,0.09474,4594.5,100,30,60
37.4682417,-5.37689,4120,100,0,60
37.4682417,-5.37689,4190,100,30,0
37.4682417,-5.37689,3960,0,30,60
37.4682417,-5.37689,4502.5,100,30,60
-5.46206,11.2235,1250,100,0,60
-5.46206,11.2235,1625,100,30,0
-5.46206,11.2235,875,0,30,60
-5.46206,11.2235,1562,100,30,60
8.122915,11.282028,1802,100,0,60
8.122915,11.282028,3781,100,30,0
8.122915,11.282028,1084,0,30,60
8.122915,11.282028,3300.75,100,30,60
25.85592,-24.594832,2200,90,8.8,0
25.85592,-24.594832,2325,45,8.8,0
25.85592,-24.594832,2800,90,17.6,0
25.85592,-24.594832,2425,45,17.6,0
25.85592,-24.594832,2050,45,17.6,0
25.85592,-24.594832,2200,45,8.8,0
25.502384,-25.385953,2740,90,17.6,0
25.502384,-25.385953,3250,45,17.6,0
25.502384,-25.385953,2500,45,8.8,0
25.400111,-25.655601,3125,45,8.8,0
25.400111,-25.655601,3200,45,17.6,0
25.400111,-25.655601,2750,90,8.8,0
25.400111,-25.655601,2500,45,8.8,0
25.400111,-25.655601,2750,45,17.6,0
25.400111,-25.655601,2650,90,17.6,0
25.400111,-25.655601,3750,90,17.6,0
25.400111,-25.655601,2375,90,8.8,0
25.400111,-25.655601,2850,45,17.6,0
25.400111,-25.655601,2200,45,8.8,0
25.400111,-25.655601,3200,90,17.6,0
25.400111,-25.655601,3150,45,17.6,0
25.400111,-25.655601,4500,90,17.6,0
25.400111,-25.655601,2800,45,8.8,0
25.547384,-25.637379,2450,45,8.8,0
25.547384,-25.637379,2450,90,17.6,0
25.547384,-25.637379,2850,45,17.6,0
25.547384,-25.637379,2800,90,8.8,0
25.547384,-25.637379,3250,45,17.6,0
25.547384,-25.637379,3250,90,17.6,0
25.547384,-25.637379,3150,45,8.8,0
25.547384,-25.637379,3000,90,8.8,0
25.85592,-24.594832,2050,45,17.6,0
25.85592,-24.594832,2800,90,17.6,0
25.85592,-24.594832,2325,45,8.8,0
25.85592,-24.594832,2200,45,8.8,0
25.85592,-24.594832,2200,90,8.8,0
25.85592,-24.594832,2425,45,17.6,0
25.502384,-25.385953,2165,60,19.8,0
25.502384,-25.385953,2500,45,8.8,0
25.502384,-25.385953,3250,45,17.6,0
25.502384,-25.385953,2831,30,13.2,0
25.502384,-25.385953,2050,90,17.6,0
25.502384,-25.385953,2740,90,17.6,0
25.400111,-25.655601,2220,60,19.8,0
25.400111,-25.655601,2850,45,17.6,0
25.400111,-25.655601,2750,45,17.6,0
25.400111,-25.655601,3200,90,17.6,0
25.400111,-25.655601,3830,60,6.6,0
25.400111,-25.655601,4718,30,19.8,0
25.400111,-25.655601,2220,60,19.8,0
25.400111,-25.655601,5328,30,6.6,0
25.400111,-25.655601,5217,60,19.8,0
25.400111,-25.655601,2750,90,8.8,0
25.400111,-25.655601,2775,30,6.6,0
25.400111,-25.655601,3497,30,13.2,0
25.400111,-25.655601,4440,60,6.6,0
25.400111,-25.655601,5994,60,19.8,0
25.400111,-25.655601,4274,60,6.6,0
25.400111,-25.655601,4163,30,13.2,0
25.400111,-25.655601,3650,90,17.6,0
25.400111,-25.655601,3150,45,17.6,0
25.400111,-25.655601,4500,90,17.6,0
25.400111,-25.655601,2081,30,13.2,0
25.400111,-25.655601,3552,60,13.2,0
25.400111,-25.655601,5384,60,19.8,0
25.400111,-25.655601,2500,45,8.8,0
25.400111,-25.655601,2331,60,13.2,0
25.400111,-25.655601,4884,30,19.8,0
25.400111,-25.655601,2081,30,6.6,0
25.400111,-25.655601,5273,60,19.8,0
25.400111,-25.655601,4607,60,13.2,0
25.400111,-25.655601,5273,30,19.8,0
25.400111,-25.655601,4690,60,6.6,0
25.400111,-25.655601,2200,45,8.8,0
25.400111,-25.655601,3830,30,6.6,0
25.400111,-25.655601,4274,30,13.2,0
25.400111,-25.655601,4218,30,6.6,0
25.400111,-25.655601,2800,45,8.8,0
25.400111,-25.655601,4995,60,13.2,0
25.400111,-25.655601,3125,45,8.8,0
25.400111,-25.655601,4218,30,13.2,0
25.400111,-25.655601,3750,90,17.6,0
25.400111,-25.655601,3200,45,17.6,0
25.400111,-25.655601,2375,90,8.8,0
25.400111,-25.655601,4329,30,19.8,0
25.400111,-25.655601,5217,60,13.2,0
26.6,-22.333333,2368,48,3.08,0
26.6,-22.333333,3946,48,6.16,0
26.6,-22.333333,2072,24,3.08,0
25.547384,-25.637379,3250,45,17.6,0
25.547384,-25.637379,2450,90,17.6,0
25.547384,-25.637379,2450,45,8.8,0
25.547384,-25.637379,2850,45,17.6,0
25.547384,-25.637379,2130,45,8.8,0
25.547384,-25.637379,2800,90,8.8,0
25.547384,-25.637379,3250,90,17.6,0
25.547384,-25.637379,3000,90,8.8,0
25.547384,-25.637379,3150,45,8.8,0
39.329199,7.254946,4680,60,39.6,0
39.329199,7.254946,5027,60,13.2,0
39.329199,7.254946,4361,60,26.4,0
39.329199,7.254946,4028,60,26.4,0
39.329199,7.254946,4153,60,39.6,0
39.329199,7.254946,3764,60,13.2,0
39.306471,8.529652,2400,60,39.6,0
39.306471,8.529652,4112,60,13.2,0
39.306471,8.529652,2225,60,26.4,0
39.306471,8.529652,5375,60,39.6,0
39.306471,8.529652,4875,60,26.4,0
39.279898,8.454987,5088,60,39.6,0
39.279898,8.454987,4538,60,26.4,0
39.279898,8.454987,3975,60,13.2,0
38.646446,7.30353,3625,60,39.6,0
38.646446,7.30353,2875,60,26.4,0
38.646446,7.30353,3250,60,13.2,0
37.532777,9.126781,2875,60,26.4,0
37.532777,9.126781,2375,60,39.6,0
38.24216,5.921811,4028,60,13.2,0
38.24216,5.921811,3861,60,39.6,0
38.24216,5.921811,3958,60,26.4,0
35.289568,11.27062,3375,60,13.2,0
35.289568,11.27062,4833,60,39.6,0
35.289568,11.27062,5000,60,26.4,0
38.55,7.816667,3125,60,13.2,0
38.55,7.816667,3243,60,39.6,0
38.55,7.816667,2868,60,39.6,0
38.55,7.816667,2736,60,26.4,0
38.55,7.816667,2542,60,13.2,0
38.55,7.816667,2583,60,26.4,0
37.983295,11.066575,5000,60,39.6,0
37.983295,11.066575,4250,60,26.4,0
37.983295,11.066575,5288,60,13.2,0
37.983295,11.066575,5400,60,26.4,0
37.983295,11.066575,5562,60,13.2,0
37.983295,11.066575,6188,60,26.4,0
37.983295,11.066575,6375,60,39.6,0
37.983295,11.066575,4012,60,13.2,0
37.983295,11.066575,3812,60,39.6,0
37.983295,11.066575,4250,60,26.4,0
37.983295,11.066575,4875,60,39.6,0
37.983295,11.066575,4688,60,13.2,0
38.961231,8.297198,4688,60,39.6,0
38.961231,8.297198,4200,60,13.2,0
38.961231,8.297198,4350,60,26.4,0
35.289568,11.27062,3550,60,13.2,0
35.289568,11.27062,3750,60,26.4,0
35.289568,11.27062,4100,60,39.6,0
39.989987,7.112841,3175,60,13.2,0
39.989987,7.112841,3912,60,39.6,0
39.989987,7.112841,4050,60,39.6,0
39.989987,7.112841,4688,60,26.4,0
39.989987,7.112841,3888,60,26.4,0
39.989987,7.112841,3388,60,13.2,0
38.107408,7.146154,5588,60,26.4,0
38.107408,7.146154,3862,60,26.4,0
38.107408,7.146154,3775,60,39.6,0
38.107408,7.146154,3175,60,13.2,0
38.107408,7.146154,4938,60,13.2,0
38.107408,7.146154,5675,60,39.6,0
38.107408,7.146154,4250,60,26.4,0
38.107408,7.146154,3462,60,13.2,0
38.107408,7.146154,4350,60,39.6,0
38.389833,8.110852,4188,60,39.6,0
38.389833,8.110852,4225,60,39.6,0
38.389833,8.110852,3912,60,13.2,0
38.389833,8.110852,4138,60,13.2,0
38.389833,8.110852,3981,60,26.4,0
